Item_FatContent,Item_Weight,Total_Sales,Outlet_Type,Rating,Outlet_Size,Outlet_LocationType,Outlet_Identifier,Item_Type,Item_Identifier,Outlet_EstablishmentYear,Item_Visibility
lowfat,16.75,34.0532,SupermarketType1,5,Medium,Tier2,OUT017,HealthandHygiene,NCY41,2020,0.076164013
reg,11.35,197.0742,SupermarketType1,5,Medium,Tier2,OUT017,FruitsandVegetables,FDW31,2020,0.043402224
reg,12.15,190.6872,SupermarketType1,5,Medium,Tier2,OUT017,FruitsandVegetables,FDR55,2020,0.13283066
reg,6.385,34.3874,SupermarketType1,5,Medium,Tier2,OUT017,SnackFoods,FDX10,2020,0.124410284
LF,7.27,114.4518,SupermarketType1,5,Small,Tier2,OUT035,SoftDrinks,DRF49,2017,0.071064499
LowFat,9.8,99.4016,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDA23,2017,0.047178116
LowFat,14.3,77.2328,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDR60,2017,0.130390458
LowFat,15.1,159.9604,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDN60,2017,0.095140088
LowFat,18.85,131.5284,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDU48,2017,0.055347985
LowFat,20.35,234.2616,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDG60,2017,0.060688248
LowFat,4.785,121.0098,SupermarketType1,5,Small,Tier2,OUT035,Breads,FDU11,2017,0.092576144
LowFat,7,108.228,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDT49,2017,0.151376958
LowFat,7.655,114.1492,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDS37,2017,0.031938828
LowFat,7.96,163.2894,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDK50,2017,0.028357839
LowFat,18.85,257.833,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDG26,2017,0.042641788
LowFat,20.7,184.4266,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDD14,2017,0.169776346
LowFat,14.3,86.0224,SupermarketType1,5,Small,Tier2,OUT035,FrozenFoods,FDK41,2017,0.127517605
LowFat,20.5,72.9696,SupermarketType1,5,Small,Tier2,OUT035,FrozenFoods,FDD16,2017,0.036346224
LowFat,8.185,115.8808,SupermarketType1,5,Small,Tier2,OUT035,FruitsandVegetables,FDZ44,2017,0.038721734
LowFat,12.6,109.9228,SupermarketType1,5,Small,Tier2,OUT035,FruitsandVegetables,FDO44,2017,0.087436672
LowFat,10.5,157.0946,SupermarketType1,5,Small,Tier2,OUT035,HardDrinks,DRL11,2017,0.048009081
LowFat,5.32,100.6674,SupermarketType1,5,Small,Tier2,OUT035,HealthandHygiene,NCU17,2017,0.092865746
LowFat,12.35,36.3216,SupermarketType1,5,Small,Tier2,OUT035,HealthandHygiene,NCL41,2017,0.041729735
LowFat,14.5,159.4604,SupermarketType1,5,Small,Tier2,OUT035,HealthandHygiene,NCS53,2017,0.089761211
LowFat,18.85,130.2626,SupermarketType1,5,Small,Tier2,OUT035,HealthandHygiene,NCV17,2017,0.016104504
LowFat,9.6,42.6086,SupermarketType1,5,Small,Tier2,OUT035,Household,NCO14,2017,0.029638267
LowFat,15.1,140.2496,SupermarketType1,5,Small,Tier2,OUT035,Household,NCU18,2017,0.055829496
LowFat,15.2,108.1912,SupermarketType1,5,Small,Tier2,OUT035,Household,NCI54,2017,0.033592687
LowFat,18.75,213.3218,SupermarketType1,5,Small,Tier2,OUT035,Household,NCQ50,2017,0
LowFat,19.1,172.3422,SupermarketType1,5,Small,Tier2,OUT035,Household,NCC18,2017,0.177236497
LowFat,16.35,106.128,SupermarketType1,5,Small,Tier2,OUT035,Others,NCQ38,2017,0.013363902
LowFat,8.395,97.9042,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDL10,2017,0.039484739
LowFat,9.195,181.2634,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDE34,2017,0.107870997
LowFat,20.35,119.5466,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDL46,2017,0.054046706
LowFat,21,194.4478,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDH10,2017,0.049295686
LowFat,9.395,226.172,SupermarketType1,5,Small,Tier2,OUT035,SoftDrinks,DRE60,2017,0.159304333
LowFat,15.7,182.4634,SupermarketType1,5,Small,Tier2,OUT035,SoftDrinks,DRD60,2017,0.03722507
Regular,6.715,43.7454,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDR36,2017,0.121563385
Regular,10.3,170.9422,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDL24,2017,0.024891881
Regular,11.65,171.1422,SupermarketType1,5,Small,Tier2,OUT035,BakingGoods,FDM36,2017,0.058719726
Regular,8.71,183.3924,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDD26,2017,0.072141818
Regular,15.7,113.7202,SupermarketType1,5,Small,Tier2,OUT035,Canned,FDI02,2017,0.11454343
Regular,19.75,181.566,SupermarketType1,5,Small,Tier2,OUT035,FrozenFoods,FDE04,2017,0.018019662
Regular,15.7,60.2536,SupermarketType1,5,Small,Tier2,OUT035,FruitsandVegetables,FDQ08,2017,0.018926773
Regular,20.2,127.4678,SupermarketType1,5,Small,Tier2,OUT035,FruitsandVegetables,FDV20,2017,0.059790095
Regular,5.63,106.1306,SupermarketType1,5,Small,Tier2,OUT035,Meat,FDW03,2017,0.024536636
Regular,9.5,195.4452,SupermarketType1,5,Small,Tier2,OUT035,Meat,FDX51,2017,0.022054553
Regular,15.7,207.898,SupermarketType1,5,Small,Tier2,OUT035,Meat,FDR03,2017,0.008734284
Regular,5.34,102.4358,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDW21,2017,0.005962753
Regular,15.6,173.2764,SupermarketType1,5,Small,Tier2,OUT035,SnackFoods,FDJ58,2017,0.105276162
LowFat,11.65,153.0024,GroceryStore,5,Medium,Tier3,OUT010,BakingGoods,FDR48,2011,0.220111117
LowFat,5.48,83.325,GroceryStore,5,Medium,Tier3,OUT010,FrozenFoods,FDO16,2011,0.02528802
LowFat,10.895,107.228,GroceryStore,5,Medium,Tier3,OUT010,FrozenFoods,FDE53,2011,0.044991876
LowFat,9.8,177.937,GroceryStore,5,Medium,Tier3,OUT010,FruitsandVegetables,FDV31,2011,0.178622919
LowFat,16.35,198.2426,GroceryStore,5,Medium,Tier3,OUT010,FruitsandVegetables,FDF32,2011,0.113953562
LowFat,8.01,36.6532,GroceryStore,5,Medium,Tier3,OUT010,HardDrinks,DRN35,2011,0.117580062
LowFat,10.3,156.463,GroceryStore,5,Medium,Tier3,OUT010,HealthandHygiene,NCQ17,2011,0.195721125
LowFat,14.8,193.5794,GroceryStore,5,Medium,Tier3,OUT010,HealthandHygiene,NCQ41,2011,0.032606181
LowFat,8.39,162.8868,GroceryStore,5,Medium,Tier3,OUT010,Household,NCN06,2011,0.20168772
LowFat,17,125.1362,GroceryStore,5,Medium,Tier3,OUT010,Household,NCF30,2011,0.211306673
LowFat,14.8,190.8846,GroceryStore,5,High,Tier3,OUT010,Meat,FDQ39,2011,0.13564792
LowFat,15.6,125.7704,GroceryStore,5,High,Tier3,OUT010,SnackFoods,FDL45,2011,0.063081713
LowFat,17.6,163.4552,GroceryStore,5,High,Tier3,OUT010,SnackFoods,FDR10,2011,0.016804724
LowFat,17.6,163.6868,GroceryStore,5,High,Tier3,OUT010,SnackFoods,FDZ09,2011,0.175545889
LowFat,12.65,159.9578,GroceryStore,5,High,Tier3,OUT010,SoftDrinks,DRJ13,2011,0.105265475
LowFat,13.85,142.5154,GroceryStore,5,High,Tier3,OUT010,SoftDrinks,DRD24,2011,0.051544658
LowFat,18.7,52.9324,GroceryStore,5,High,Tier3,OUT010,SoftDrinks,DRH25,2011,0.02442574
Regular,5.425,87.0514,GroceryStore,5,High,Tier3,OUT010,BakingGoods,FDC60,2011,0.191603334
Regular,14.5,102.7332,GroceryStore,5,High,Tier3,OUT010,BakingGoods,FDJ36,2011,0.214681063
Regular,12.8,138.7838,GroceryStore,5,High,Tier3,OUT010,Breads,FDU47,2011,0.190569038
Regular,18.5,145.8102,GroceryStore,5,High,Tier3,OUT010,Dairy,FDA03,2011,0.076097035
Regular,15.5,48.4692,GroceryStore,5,High,Tier3,OUT010,FrozenFoods,FDY40,2011,0.143670179
Regular,16.85,194.1478,GroceryStore,5,High,Tier3,OUT010,FrozenFoods,FDZ16,2011,0.267565911
Regular,18,88.2514,GroceryStore,5,High,Tier3,OUT010,FruitsandVegetables,FDW07,2011,0.238831875
LowFat,5.765,36.7164,SupermarketType1,5,High,Tier3,OUT013,BakingGoods,FDW23,2000,0.081944045
LowFat,13.15,86.3566,SupermarketType1,5,High,Tier3,OUT013,Breads,FDW59,2000,0.020698674
LowFat,8.93,153.434,SupermarketType1,5,High,Tier3,OUT013,Dairy,DRF27,2000,0.028393624
LowFat,10.895,264.5568,SupermarketType1,5,High,Tier3,OUT013,Dairy,FDB15,2000,0.136696892
LowFat,15.25,213.7192,SupermarketType1,5,High,Tier3,OUT013,FrozenFoods,FDG16,2000,0.089742065
LowFat,18,118.3124,SupermarketType1,5,High,Tier3,OUT013,FrozenFoods,FDJ04,2000,0.124348482
LowFat,10.695,61.2536,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDJ32,2000,0.057744249
LowFat,16.7,109.8912,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDM56,2000,0.070133177
LowFat,20.85,104.9306,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDB45,2000,0.021312043
LowFat,18.35,188.1872,SupermarketType1,5,High,Tier3,OUT013,HardDrinks,DRJ23,2000,0.041634206
LowFat,8.39,163.4868,SupermarketType1,5,High,Tier3,OUT013,Household,NCN06,2000,0.120396991
LowFat,8.51,142.247,SupermarketType1,5,High,Tier3,OUT013,Household,NCF43,2000,0.05190268
LowFat,12.3,188.753,SupermarketType1,5,High,Tier3,OUT013,Household,NCG07,2000,0.052458358
LowFat,15.7,59.2562,SupermarketType1,5,High,Tier3,OUT013,Household,NCB55,2000,0.160529322
LowFat,16.35,97.441,SupermarketType1,5,High,Tier3,OUT013,Household,NCN30,2000,0.016979063
LowFat,6.865,214.5218,SupermarketType1,5,High,Tier3,OUT013,SnackFoods,FDF22,2000,0.056783389
LowFat,12.85,170.6422,SupermarketType1,5,High,Tier3,OUT013,SnackFoods,FDQ10,2000,0.03315162
LowFat,11.8,198.2084,SupermarketType1,5,High,Tier3,OUT013,SoftDrinks,DRK13,2000,0.11507174
LowFat,15.5,44.477,SupermarketType1,5,High,Tier3,OUT013,SoftDrinks,DRL37,2000,0.053327763
Regular,13.8,89.9172,SupermarketType1,5,High,Tier3,OUT013,Canned,FDL38,2000,0.014720848
Regular,17.35,86.1856,SupermarketType1,5,High,Tier3,OUT013,Canned,FDV13,2000,0.02758789
Regular,19.6,46.0376,SupermarketType1,5,High,Tier3,OUT013,FrozenFoods,FDX04,2000,0.041536962
Regular,20.75,180.3318,SupermarketType1,5,High,Tier3,OUT013,FrozenFoods,FDF53,2000,0.083536989
Regular,10.3,115.0176,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDD21,2000,0
Regular,12.85,252.3382,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDO20,2000,0.152001201
Regular,14.6,109.8254,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDC21,2000,0.042923071
Regular,14.85,159.5578,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDV19,2000,0.035227697
Regular,20.1,225.9036,SupermarketType1,5,High,Tier3,OUT013,FruitsandVegetables,FDW43,2000,0.022406575
Regular,9.6,187.1872,SupermarketType1,5,High,Tier3,OUT013,SnackFoods,FDO46,2000,0.014200671
reg,16.7,60.9562,SupermarketType1,5,High,Tier3,OUT013,SnackFoods,FDT10,2000,0.061992874
reg,19.2,226.9062,SupermarketType1,5,High,Tier3,OUT013,StarchyFoods,FDB23,2000,0.005583951
LowFat,15.1,157.3604,SupermarketType2,5,Medium,Tier3,OUT018,BakingGoods,FDN60,2022,0.095545715
LowFat,12.15,163.6184,SupermarketType2,5,Medium,Tier3,OUT018,Breads,FDU23,2022,0.021811987
LowFat,6.425,132.8626,SupermarketType2,5,Medium,Tier3,OUT018,Breakfast,FDM13,2022,0.063432676
LowFat,13,77.9986,SupermarketType2,5,Medium,Tier3,OUT018,Canned,FDB50,2022,0.154244343
LowFat,15.6,242.9854,SupermarketType2,5,Medium,Tier3,OUT018,Dairy,FDC04,2022,0.045168898
LowFat,19.1,40.3138,SupermarketType2,5,Medium,Tier3,OUT018,Dairy,DRF03,2022,0.045492697
LowFat,10,140.618,SupermarketType2,5,Medium,Tier3,OUT018,FrozenFoods,FDG53,2022,0.046043736
LowFat,18.6,244.0802,SupermarketType2,5,Medium,Tier3,OUT018,FrozenFoods,FDP16,2022,0.039454924
LowFat,18.2,147.3734,SupermarketType2,5,Medium,Tier3,OUT018,FruitsandVegetables,FDE08,2022,0.049520593
LowFat,20.5,121.2756,SupermarketType2,5,Medium,Tier3,OUT018,FruitsandVegetables,FDQ44,2022,0.036287517
LowFat,18.25,174.208,SupermarketType2,5,Medium,Tier3,OUT018,HardDrinks,DRJ47,2022,0.044430561
LowFat,7.27,100.4384,SupermarketType2,5,Medium,Tier3,OUT018,HealthandHygiene,NCO05,2022,0.046749112
LowFat,8.76,127.3336,SupermarketType2,5,Medium,Tier3,OUT018,HealthandHygiene,NCB54,2022,0.050256604
LowFat,10.6,87.0224,SupermarketType2,5,Medium,Tier3,OUT018,HealthandHygiene,NCJ29,2022,0.035336287
LowFat,5.825,160.7894,SupermarketType2,5,Medium,Tier3,OUT018,Household,NCE06,2022,0.091857904
LowFat,8.275,103.3306,SupermarketType2,5,Medium,Tier3,OUT018,Household,NCP14,2022,0.110739031
LowFat,12.3,247.146,SupermarketType2,5,Medium,Tier3,OUT018,Household,NCH06,2022,0.076866235
LowFat,16.35,128.402,SupermarketType2,5,Medium,Tier3,OUT018,Household,NCH55,2022,0.034813556
LowFat,20.25,148.0418,SupermarketType2,5,Medium,Tier3,OUT018,Household,NCN42,2022,0.014280554
LowFat,12.65,108.2938,SupermarketType2,5,Medium,Tier3,OUT018,Meat,FDM03,2022,0.123531974
LowFat,18.5,88.9172,SupermarketType2,5,Medium,Tier3,OUT018,Meat,FDK55,2022,0.02586664
LowFat,18.85,58.5562,SupermarketType2,5,Medium,Tier3,OUT018,Meat,FDU39,2022,0.036184755
LowFat,9.06,211.856,SupermarketType2,5,Medium,Tier3,OUT018,Others,NCO07,2022,0.009816092
LowFat,6.865,212.0218,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDF22,2022,0.057062186
LowFat,9.5,253.3724,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDI46,2022,0.074648119
LowFat,10,113.3544,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDD22,2022,0.100055625
LowFat,14.1,200.4084,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDZ45,2022,0.067148407
LowFat,15.85,55.8956,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDT45,2022,0.057546914
LowFat,16,139.9496,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDL34,2022,0.041112694
LowFat,21.25,177.337,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDA45,2022,0.156012631
LowFat,7.97,172.0422,SupermarketType2,5,Medium,Tier3,OUT018,SoftDrinks,DRI01,2022,0
LowFat,12.65,159.6578,SupermarketType2,5,Medium,Tier3,OUT018,SoftDrinks,DRJ13,2022,0.063146492
Regular,12.8,142.2838,SupermarketType2,5,Medium,Tier3,OUT018,Breads,FDU47,2022,0.114318263
Regular,9.695,175.137,SupermarketType2,5,Medium,Tier3,OUT018,Canned,FDB02,2022,0.029283081
Regular,13,59.322,SupermarketType2,5,Medium,Tier3,OUT018,Canned,FDM50,2022,0.030211742
Regular,14.5,41.0454,SupermarketType2,5,Medium,Tier3,OUT018,Canned,FDC14,2022,0
Regular,15,182.5266,SupermarketType2,5,Medium,Tier3,OUT018,Canned,FDH50,2022,0.162093059
Regular,18.25,110.157,SupermarketType2,5,Medium,Tier3,OUT018,Dairy,FDD52,2022,0.184041545
Regular,6.115,91.0488,SupermarketType2,5,Medium,Tier3,OUT018,FrozenFoods,FDH04,2022,0.011419301
Regular,9.8,116.7492,SupermarketType2,5,Medium,Tier3,OUT018,FruitsandVegetables,FDH56,2022,0.06407717
Regular,20.35,234.4958,SupermarketType2,5,Medium,Tier3,OUT018,FruitsandVegetables,FDX31,2022,0.014885998
Regular,6.785,44.0112,SupermarketType2,5,Medium,Tier3,OUT018,Meat,FDO51,2022,0.042153502
Regular,14.85,155.763,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDV22,2022,0.009979271
Regular,16.7,146.6102,SupermarketType2,5,Medium,Tier3,OUT018,SnackFoods,FDJ21,2022,0.038685176
LowFat,,139.2496,SupermarketType3,5,Medium,Tier3,OUT027,Canned,FDI14,1998,0.089243504
LowFat,,56.2246,SupermarketType3,5,Medium,Tier3,OUT027,Canned,FDU25,1998,0.026552056
LowFat,,96.7384,SupermarketType3,5,Medium,Tier3,OUT027,FrozenFoods,FDC53,1998,0.008792907
LowFat,,59.5904,SupermarketType3,5,Medium,Tier3,OUT027,FrozenFoods,FDD28,1998,0.053038775
LowFat,,148.9392,SupermarketType3,5,Medium,Tier3,OUT027,FrozenFoods,FDO40,1998,0.032470108
LowFat,,125.5678,SupermarketType3,5,Medium,Tier3,OUT027,FrozenFoods,FDT40,1998,0.095331433
LowFat,,231.9642,SupermarketType3,5,Medium,Tier3,OUT027,FruitsandVegetables,FDD33,1998,0
LowFat,,124.973,SupermarketType3,5,Medium,Tier3,OUT027,FruitsandVegetables,FDW20,1998,0.024032484
LowFat,,180.766,SupermarketType3,5,Medium,Tier3,OUT027,HardDrinks,DRN47,1998,0.016745264
LowFat,,110.4544,SupermarketType3,5,Medium,Tier3,OUT027,HealthandHygiene,NCY53,1998,0.058198141
LowFat,,53.4956,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCE19,1998,0.092564193
LowFat,,178.237,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCE55,1998,0.12929931
LowFat,,94.0462,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCG43,1998,0.073879939
LowFat,,245.646,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCH06,1998,0.076183667
LowFat,,39.2796,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCM30,1998,0.066969525
LowFat,,145.6418,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCN42,1998,0.014153743
LowFat,,166.5474,SupermarketType3,5,Medium,Tier3,OUT027,Household,NCU42,1998,0.019412192
LowFat,,55.2588,SupermarketType3,5,Medium,Tier3,OUT027,Others,NCJ19,1998,0.117607719
LowFat,,154.7998,SupermarketType3,5,Medium,Tier3,OUT027,SnackFoods,FDD46,1998,0.140571971
LowFat,,194.4452,SupermarketType3,5,Medium,Tier3,OUT027,SnackFoods,FDL33,1998,0.099478451
LowFat,,211.6902,SupermarketType3,5,Medium,Tier3,OUT027,SnackFoods,FDP09,1998,0.033725743
LowFat,,44.377,SupermarketType3,5,Medium,Tier3,OUT027,SoftDrinks,DRL37,1998,0.053113721
Regular,,165.5868,SupermarketType3,5,Medium,Tier3,OUT027,BakingGoods,FDE36,1998,0
Regular,,122.4098,SupermarketType3,5,Medium,Tier3,OUT027,BakingGoods,FDG12,1998,0.006295472
Regular,,94.312,SupermarketType3,5,Medium,Tier3,OUT027,BakingGoods,FDU24,1998,0.139484292
Regular,,169.3474,SupermarketType3,5,Medium,Tier3,OUT027,Breakfast,FDK25,1998,0.156072361
Regular,,91.312,SupermarketType3,5,Medium,Tier3,OUT027,Canned,FDB14,1998,0.102226474
Regular,,185.2266,SupermarketType3,5,Medium,Tier3,OUT027,Canned,FDH50,1998,0.160653682
Regular,,97.5726,SupermarketType3,5,Medium,Tier3,OUT027,Dairy,FDZ02,1998,0.037962696
Regular,,229.7984,SupermarketType3,5,Medium,Tier3,OUT027,FrozenFoods,FDH05,1998,0.090473389
Regular,,172.108,SupermarketType3,5,Medium,Tier3,OUT027,FruitsandVegetables,FDT19,1998,0.144338493
Regular,,109.957,SupermarketType3,5,Medium,Tier3,OUT027,FruitsandVegetables,FDW19,1998,0.038313981
Regular,,148.4708,SupermarketType3,5,Medium,Tier3,OUT027,Meat,FDR51,1998,0.172629683
Regular,,167.0842,SupermarketType3,5,Medium,Tier3,OUT027,SnackFoods,FDY34,1998,0.010928678
Regular,9,54.3614,SupermarketType1,4.9,Medium,Tier1,OUT049,Breakfast,FDP49,2012,0.069196376
Regular,21.2,173.5738,SupermarketType1,4.9,Small,Tier1,OUT046,StarchyFoods,FDG35,2010,0.00704098
LowFat,,102.5016,GroceryStore,4.9,Small,Tier1,OUT019,FrozenFoods,FDS52,1998,0.009585169
LowFat,19.7,177.537,SupermarketType1,4.9,Small,Tier1,OUT046,SnackFoods,FDR21,2010,0.066935459
Regular,7.855,38.3848,SupermarketType1,4.9,Small,Tier1,OUT046,BakingGoods,FDQ36,2010,0
Regular,11.35,171.179,SupermarketType1,4.9,Small,Tier1,OUT046,FruitsandVegetables,FDE20,2010,0.005530516
Regular,12.85,252.3382,SupermarketType1,4.9,Small,Tier1,OUT046,FruitsandVegetables,FDO20,2010,0
LowFat,16.1,256.1356,SupermarketType1,4.9,Medium,Tier2,OUT045,FruitsandVegetables,FDZ20,2015,0.034376537
LowFat,6.65,147.7734,SupermarketType1,4.9,Small,Tier2,OUT035,Canned,FDK38,2017,0.053279839
LowFat,5.175,33.6874,GroceryStore,4.9,Medium,Tier3,OUT010,HealthandHygiene,NCN53,2011,0.050808821
Regular,11.8,176.8344,SupermarketType1,4.9,High,Tier3,OUT013,FrozenFoods,FDN04,2000,0.014075334
LowFat,8.51,192.1478,SupermarketType2,4.9,Medium,Tier3,OUT018,Household,NCP42,2022,0.016176344
reg,6.71,65.0142,SupermarketType2,4.9,Medium,Tier3,OUT018,BakingGoods,FDY11,2022,0.029680868
LowFat,,194.7452,SupermarketType3,4.9,Medium,Tier3,OUT027,FrozenFoods,FDW28,1998,0.088394115
LowFat,,175.4028,SupermarketType3,4.9,Medium,Tier3,OUT027,HealthandHygiene,NCL53,1998,0
Regular,8.31,179.1028,SupermarketType1,4.8,Medium,Tier1,OUT049,SnackFoods,FDW57,2012,0.115857223
LowFat,18.5,132.1284,GroceryStore,4.8,Small,Tier3,OUT010,Others,NCN07,2011,0.056816465
Regular,13.65,260.0936,GroceryStore,4.8,Small,Tier3,OUT010,FrozenFoods,FDP28,2011,0.134975628
Regular,12.65,192.1846,SupermarketType2,4.8,Medium,Tier3,OUT018,FrozenFoods,FDR52,2022,0.076354362
Regular,16.35,225.9062,SupermarketType1,4.8,Small,Tier1,OUT046,FruitsandVegetables,FDY56,2010,0.062411404
Regular,6.715,40.2454,SupermarketType1,4.8,High,Tier3,OUT013,BakingGoods,FDR36,2000,0.121485195
Regular,16.5,143.8128,SupermarketType1,4.8,Medium,Tier2,OUT017,SnackFoods,FDY22,2020,0.160624116
LowFat,,117.6124,SupermarketType3,4.8,Medium,Tier3,OUT027,BakingGoods,FDD36,1998,0.021170542
LowFat,11.5,128.4652,SupermarketType1,4.8,Medium,Tier1,OUT049,FruitsandVegetables,FDP19,2012,0
LowFat,12.85,196.5768,SupermarketType1,4.8,Medium,Tier1,OUT049,FruitsandVegetables,FDF20,2012,0.033271818
LowFat,6.235,263.291,SupermarketType1,4.8,Medium,Tier1,OUT049,Household,NCB31,2012,0.118858866
LowFat,4.59,111.686,SupermarketType1,4.8,Medium,Tier1,OUT049,SoftDrinks,DRE12,2012,0.070890602
LowFat,7.63,92.5436,SupermarketType1,4.8,Medium,Tier1,OUT049,SoftDrinks,DRK01,2012,0.061159246
Regular,11.35,167.879,SupermarketType1,4.8,Medium,Tier1,OUT049,FruitsandVegetables,FDE20,2012,0.005539114
Regular,11.8,126.0704,SupermarketType1,4.8,Medium,Tier1,OUT049,SnackFoods,FDJ34,2012,0.093801337
LF,,213.5534,GroceryStore,4.8,Small,Tier1,OUT019,FrozenFoods,FDH41,1998,0.143591586
LowFat,,230.001,GroceryStore,4.8,Small,Tier1,OUT019,BakingGoods,FDQ12,1998,0.061999648
LowFat,,51.235,GroceryStore,4.8,Small,Tier1,OUT019,Dairy,FDZ27,1998,0
LowFat,,211.0612,GroceryStore,4.8,Small,Tier1,OUT019,SnackFoods,FDI22,1998,0.168455549
Regular,,126.2704,GroceryStore,4.8,Small,Tier1,OUT019,Dairy,FDW02,1998,0.066006824
Regular,,155.8314,GroceryStore,4.8,Small,Tier1,OUT019,Meat,FDR15,1998,0.058545606
Regular,,168.7132,GroceryStore,4.8,Small,Tier1,OUT019,SnackFoods,FDN34,1998,0.080127283
LowFat,14.35,112.5228,SupermarketType1,4.8,Small,Tier1,OUT046,HealthandHygiene,NCV41,2010,0.017038777
LowFat,12.65,112.5202,SupermarketType1,4.8,Small,Tier1,OUT046,Others,NCM19,2010,0.047237246
Regular,21.1,65.0168,SupermarketType1,4.8,Small,Tier1,OUT046,FruitsandVegetables,FDP31,2010,0.161504957
Regular,9.5,185.3608,SupermarketType1,4.8,Small,Tier1,OUT046,SnackFoods,FDQ45,2010,0.010917052
Regular,11.6,226.2404,SupermarketType1,4.8,Small,Tier1,OUT046,SnackFoods,FDO21,2010,0.009763021
LowFat,15.7,253.4724,SupermarketType1,4.8,Medium,Tier2,OUT045,BakingGoods,FDQ24,2015,0.073816097
LowFat,20.7,182.6266,SupermarketType1,4.8,Medium,Tier2,OUT045,Canned,FDD14,2015,0.170152831
LowFat,17.75,242.1196,SupermarketType1,4.8,Small,Tier2,OUT045,HealthandHygiene,NCC54,2015,0.097909084
LowFat,8.935,52.9298,SupermarketType1,4.8,Small,Tier2,OUT017,FrozenFoods,FDZ40,2020,0.040410039
LowFat,9.395,85.6908,SupermarketType1,4.8,High,Tier2,OUT017,Others,NCM07,2020,0.040187877
LowFat,17.35,80.6618,SupermarketType1,4.8,High,Tier2,OUT017,Others,NCP50,2020,0.020676141
LowFat,19.2,241.8196,SupermarketType1,4.8,High,Tier2,OUT017,Others,NCJ31,2020,0.183686937
LowFat,7.07,115.8834,SupermarketType1,4.8,High,Tier2,OUT017,SnackFoods,FDF46,2020,0.094201018
Regular,14.5,101.4332,SupermarketType1,4.8,High,Tier2,OUT045,BakingGoods,FDJ36,2015,0.128520186
Regular,7.84,51.335,SupermarketType1,4.8,High,Tier2,OUT045,Canned,FDZ13,2015,0.153806271
Regular,7.785,103.8964,SupermarketType1,4.8,High,Tier2,OUT045,FruitsandVegetables,FDZ32,2015,0.038210084
Regular,15.5,48.1692,SupermarketType1,4.8,High,Tier2,OUT017,FrozenFoods,FDY40,2020,0.086320509
